match_id,prob_H,prob_D,prob_A
267395,0.8754208754208753,0.08754208754208753,0.037037037037037035
266731,0.10052600818234952,0.1591661796220534,0.7403078121955972
266280,0.7780921584478578,0.13561034761519808,0.08629749393694423
267432,0.9083622762489982,0.06358535933742988,0.028052364413572006
267076,0.5316455696202531,0.23417721518987342,0.23417721518987342
267373,0.8007536504945832,0.14413565708902498,0.055110692416391896
266952,0.8325171400587659,0.11165523996082272,0.05582761998041136
266191,0.13633645604943193,0.20091688259916285,0.6627466613514053
267058,0.9152086137281292,0.05652759084791387,0.028263795423956933
69243,0.7030022330659168,0.1869985939955339,0.10999917293854934
69241,0.8826784726065301,0.08505810736026563,0.032263420033204204
69239,0.1566003616636528,0.21699819168173598,0.6264014466546112
69257,0.8328310777491644,0.11763738973206948,0.049531532518766096
69253,0.8513513513513513,0.10405405405405405,0.0445945945945946
69244,0.16805160418016393,0.24323258499760567,0.5887158108222303
69277,0.12462908011869436,0.20771513353115725,0.6676557863501484
69229,0.1453287197231834,0.22491349480968856,0.629757785467128
69219,0.12462908011869436,0.20771513353115725,0.6676557863501484
69250,0.8031206975676917,0.13423588802202846,0.06264341441027994
69242,0.9004237288135595,0.07203389830508476,0.02754237288135594
69298,0.12509307520476545,0.22338049143708116,0.6515264333581534
69259,0.375767498976668,0.2762996316004912,0.34793286942284074
69224,0.6728971962616822,0.20934579439252335,0.11775700934579439
69210,0.09383768055699887,0.1787384391561883,0.7274238802868128
69252,0.19759783029833397,0.25029058504455637,0.5521115846571096
69214,0.8566463944396178,0.1108601216333623,0.032493483927019985
